NYISO Hourly Temperatures (Fahrenheit) in Major Cities
Hourly temperature data for major cities
Source: EIA collected from NOAA
Buffalo / Cheektow Temperature (Fahrenheit),Buffalo / Cheektow Temperature Observation Time (Eastern),New York City / JFK Airport Temperature (Fahrenheit),New York City / JFK Airport Temperature Observation Time (Eastern),UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number
72.0,2022-07-17 21:54:00,75.9,2022-07-17 21:51:00,2022-07-18 02:00:00,2022-07-17 21:00:00,2022-07-17 22:00:00,2022-07-17,22
70.0,2022-07-17 22:54:00,77.0,2022-07-17 22:51:00,2022-07-18 03:00:00,2022-07-17 22:00:00,2022-07-17 23:00:00,2022-07-17,23
70.0,2022-07-17 23:54:00,77.0,2022-07-17 23:51:00,2022-07-18 04:00:00,2022-07-17 23:00:00,2022-07-18 00:00:00,2022-07-17,24
69.1,2022-07-18 00:54:00,77.0,2022-07-18 00:51:00,2022-07-18 05:00:00,2022-07-18 00:00:00,2022-07-18 01:00:00,2022-07-18,1
69.1,2022-07-18 01:54:00,75.9,2022-07-18 01:51:00,2022-07-18 06:00:00,2022-07-18 01:00:00,2022-07-18 02:00:00,2022-07-18,2
68.0,2022-07-18 02:54:00,75.0,2022-07-18 02:51:00,2022-07-18 07:00:00,2022-07-18 02:00:00,2022-07-18 03:00:00,2022-07-18,3
68.0,2022-07-18 03:54:00,75.0,2022-07-18 03:51:00,2022-07-18 08:00:00,2022-07-18 03:00:00,2022-07-18 04:00:00,2022-07-18,4
69.1,2022-07-18 04:54:00,75.0,2022-07-18 04:51:00,2022-07-18 09:00:00,2022-07-18 04:00:00,2022-07-18 05:00:00,2022-07-18,5
68.0,2022-07-18 05:54:00,75.0,2022-07-18 05:51:00,2022-07-18 10:00:00,2022-07-18 05:00:00,2022-07-18 06:00:00,2022-07-18,6
68.0,2022-07-18 06:54:00,75.9,2022-07-18 06:51:00,2022-07-18 11:00:00,2022-07-18 06:00:00,2022-07-18 07:00:00,2022-07-18,7
69.1,2022-07-18 07:54:00,77.0,2022-07-18 07:51:00,2022-07-18 12:00:00,2022-07-18 07:00:00,2022-07-18 08:00:00,2022-07-18,8
70.0,2022-07-18 08:54:00,77.0,2022-07-18 08:51:00,2022-07-18 13:00:00,2022-07-18 08:00:00,2022-07-18 09:00:00,2022-07-18,9
72.0,2022-07-18 09:54:00,80.1,2022-07-18 09:51:00,2022-07-18 14:00:00,2022-07-18 09:00:00,2022-07-18 10:00:00,2022-07-18,10
73.9,2022-07-18 10:54:00,80.1,2022-07-18 10:51:00,2022-07-18 15:00:00,2022-07-18 10:00:00,2022-07-18 11:00:00,2022-07-18,11
75.9,2022-07-18 11:54:00,82.9,2022-07-18 11:51:00,2022-07-18 16:00:00,2022-07-18 11:00:00,2022-07-18 12:00:00,2022-07-18,12
73.0,2022-07-18 12:54:00,80.1,2022-07-18 12:51:00,2022-07-18 17:00:00,2022-07-18 12:00:00,2022-07-18 13:00:00,2022-07-18,13
71.1,2022-07-18 13:54:00,79.0,2022-07-18 13:51:00,2022-07-18 18:00:00,2022-07-18 13:00:00,2022-07-18 14:00:00,2022-07-18,14
72.0,2022-07-18 14:54:00,79.0,2022-07-18 14:51:00,2022-07-18 19:00:00,2022-07-18 14:00:00,2022-07-18 15:00:00,2022-07-18,15
72.0,2022-07-18 15:54:00,79.0,2022-07-18 15:51:00,2022-07-18 20:00:00,2022-07-18 15:00:00,2022-07-18 16:00:00,2022-07-18,16
73.9,2022-07-18 16:54:00,80.1,2022-07-18 16:51:00,2022-07-18 21:00:00,2022-07-18 16:00:00,2022-07-18 17:00:00,2022-07-18,17
73.9,2022-07-18 17:54:00,78.1,2022-07-18 17:51:00,2022-07-18 22:00:00,2022-07-18 17:00:00,2022-07-18 18:00:00,2022-07-18,18
73.0,2022-07-18 18:54:00,77.0,2022-07-18 18:51:00,2022-07-18 23:00:00,2022-07-18 18:00:00,2022-07-18 19:00:00,2022-07-18,19
73.0,2022-07-18 19:54:00,75.9,2022-07-18 19:51:00,2022-07-19 00:00:00,2022-07-18 19:00:00,2022-07-18 20:00:00,2022-07-18,20
72.0,2022-07-18 20:54:00,75.9,2022-07-18 20:51:00,2022-07-19 01:00:00,2022-07-18 20:00:00,2022-07-18 21:00:00,2022-07-18,21
73.0,2022-07-18 21:54:00,75.9,2022-07-18 21:51:00,2022-07-19 02:00:00,2022-07-18 21:00:00,2022-07-18 22:00:00,2022-07-18,22
73.0,2022-07-18 22:54:00,77.0,2022-07-18 22:51:00,2022-07-19 03:00:00,2022-07-18 22:00:00,2022-07-18 23:00:00,2022-07-18,23
72.0,2022-07-18 23:54:00,79.0,2022-07-18 23:51:00,2022-07-19 04:00:00,2022-07-18 23:00:00,2022-07-19 00:00:00,2022-07-18,24
71.1,2022-07-19 00:54:00,78.1,2022-07-19 00:51:00,2022-07-19 05:00:00,2022-07-19 00:00:00,2022-07-19 01:00:00,2022-07-19,1
70.0,2022-07-19 01:54:00,77.0,2022-07-19 01:51:00,2022-07-19 06:00:00,2022-07-19 01:00:00,2022-07-19 02:00:00,2022-07-19,2
71.1,2022-07-19 02:54:00,75.9,2022-07-19 02:51:00,2022-07-19 07:00:00,2022-07-19 02:00:00,2022-07-19 03:00:00,2022-07-19,3
72.0,2022-07-19 03:54:00,75.9,2022-07-19 03:51:00,2022-07-19 08:00:00,2022-07-19 03:00:00,2022-07-19 04:00:00,2022-07-19,4
72.0,2022-07-19 04:54:00,75.9,2022-07-19 04:51:00,2022-07-19 09:00:00,2022-07-19 04:00:00,2022-07-19 05:00:00,2022-07-19,5
71.1,2022-07-19 05:54:00,75.0,2022-07-19 05:51:00,2022-07-19 10:00:00,2022-07-19 05:00:00,2022-07-19 06:00:00,2022-07-19,6
72.0,2022-07-19 06:54:00,75.0,2022-07-19 06:51:00,2022-07-19 11:00:00,2022-07-19 06:00:00,2022-07-19 07:00:00,2022-07-19,7
75.0,2022-07-19 07:54:00,78.1,2022-07-19 07:51:00,2022-07-19 12:00:00,2022-07-19 07:00:00,2022-07-19 08:00:00,2022-07-19,8
75.9,2022-07-19 08:54:00,79.0,2022-07-19 08:51:00,2022-07-19 13:00:00,2022-07-19 08:00:00,2022-07-19 09:00:00,2022-07-19,9
77.0,2022-07-19 09:54:00,82.9,2022-07-19 09:51:00,2022-07-19 14:00:00,2022-07-19 09:00:00,2022-07-19 10:00:00,2022-07-19,10
77.0,2022-07-19 10:54:00,84.9,2022-07-19 10:51:00,2022-07-19 15:00:00,2022-07-19 10:00:00,2022-07-19 11:00:00,2022-07-19,11
78.1,2022-07-19 11:54:00,88.0,2022-07-19 11:51:00,2022-07-19 16:00:00,2022-07-19 11:00:00,2022-07-19 12:00:00,2022-07-19,12
79.0,2022-07-19 12:54:00,90.0,2022-07-19 12:51:00,2022-07-19 17:00:00,2022-07-19 12:00:00,2022-07-19 13:00:00,2022-07-19,13
78.1,2022-07-19 13:54:00,91.0,2022-07-19 13:51:00,2022-07-19 18:00:00,2022-07-19 13:00:00,2022-07-19 14:00:00,2022-07-19,14
80.1,2022-07-19 14:54:00,91.0,2022-07-19 14:51:00,2022-07-19 19:00:00,2022-07-19 14:00:00,2022-07-19 15:00:00,2022-07-19,15
80.1,2022-07-19 15:54:00,93.0,2022-07-19 15:51:00,2022-07-19 20:00:00,2022-07-19 15:00:00,2022-07-19 16:00:00,2022-07-19,16
82.0,2022-07-19 16:54:00,93.0,2022-07-19 16:51:00,2022-07-19 21:00:00,2022-07-19 16:00:00,2022-07-19 17:00:00,2022-07-19,17
81.0,2022-07-19 17:54:00,93.0,2022-07-19 17:51:00,2022-07-19 22:00:00,2022-07-19 17:00:00,2022-07-19 18:00:00,2022-07-19,18
78.1,2022-07-19 18:54:00,91.9,2022-07-19 18:51:00,2022-07-19 23:00:00,2022-07-19 18:00:00,2022-07-19 19:00:00,2022-07-19,19
78.1,2022-07-19 19:54:00,90.0,2022-07-19 19:51:00,2022-07-20 00:00:00,2022-07-19 19:00:00,2022-07-19 20:00:00,2022-07-19,20
75.9,2022-07-19 20:54:00,88.0,2022-07-19 20:51:00,2022-07-20 01:00:00,2022-07-19 20:00:00,2022-07-19 21:00:00,2022-07-19,21
75.0,2022-07-19 21:54:00,84.9,2022-07-19 21:51:00,2022-07-20 02:00:00,2022-07-19 21:00:00,2022-07-19 22:00:00,2022-07-19,22
75.0,2022-07-19 22:54:00,84.0,2022-07-19 22:51:00,2022-07-20 03:00:00,2022-07-19 22:00:00,2022-07-19 23:00:00,2022-07-19,23
75.0,2022-07-19 23:54:00,82.9,2022-07-19 23:51:00,2022-07-20 04:00:00,2022-07-19 23:00:00,2022-07-20 00:00:00,2022-07-19,24
75.9,2022-07-20 00:54:00,81.0,2022-07-20 00:51:00,2022-07-20 05:00:00,2022-07-20 00:00:00,2022-07-20 01:00:00,2022-07-20,1
75.9,2022-07-20 01:54:00,80.1,2022-07-20 01:51:00,2022-07-20 06:00:00,2022-07-20 01:00:00,2022-07-20 02:00:00,2022-07-20,2
75.9,2022-07-20 02:54:00,78.1,2022-07-20 02:51:00,2022-07-20 07:00:00,2022-07-20 02:00:00,2022-07-20 03:00:00,2022-07-20,3
75.9,2022-07-20 03:54:00,78.1,2022-07-20 03:51:00,2022-07-20 08:00:00,2022-07-20 03:00:00,2022-07-20 04:00:00,2022-07-20,4
75.9,2022-07-20 04:54:00,77.0,2022-07-20 04:51:00,2022-07-20 09:00:00,2022-07-20 04:00:00,2022-07-20 05:00:00,2022-07-20,5
75.9,2022-07-20 05:54:00,79.0,2022-07-20 05:51:00,2022-07-20 10:00:00,2022-07-20 05:00:00,2022-07-20 06:00:00,2022-07-20,6
75.9,2022-07-20 06:54:00,79.0,2022-07-20 06:51:00,2022-07-20 11:00:00,2022-07-20 06:00:00,2022-07-20 07:00:00,2022-07-20,7
79.0,2022-07-20 07:54:00,82.9,2022-07-20 07:51:00,2022-07-20 12:00:00,2022-07-20 07:00:00,2022-07-20 08:00:00,2022-07-20,8
81.0,2022-07-20 08:54:00,87.1,2022-07-20 08:51:00,2022-07-20 13:00:00,2022-07-20 08:00:00,2022-07-20 09:00:00,2022-07-20,9
82.0,2022-07-20 09:54:00,90.0,2022-07-20 09:51:00,2022-07-20 14:00:00,2022-07-20 09:00:00,2022-07-20 10:00:00,2022-07-20,10
84.0,2022-07-20 10:54:00,91.0,2022-07-20 10:51:00,2022-07-20 15:00:00,2022-07-20 10:00:00,2022-07-20 11:00:00,2022-07-20,11
84.0,2022-07-20 11:54:00,93.0,2022-07-20 11:51:00,2022-07-20 16:00:00,2022-07-20 11:00:00,2022-07-20 12:00:00,2022-07-20,12
87.1,2022-07-20 12:54:00,93.0,2022-07-20 12:51:00,2022-07-20 17:00:00,2022-07-20 12:00:00,2022-07-20 13:00:00,2022-07-20,13
87.1,2022-07-20 13:54:00,91.9,2022-07-20 13:51:00,2022-07-20 18:00:00,2022-07-20 13:00:00,2022-07-20 14:00:00,2022-07-20,14
86.0,2022-07-20 14:54:00,91.9,2022-07-20 14:51:00,2022-07-20 19:00:00,2022-07-20 14:00:00,2022-07-20 15:00:00,2022-07-20,15
90.0,2022-07-20 15:54:00,90.0,2022-07-20 15:51:00,2022-07-20 20:00:00,2022-07-20 15:00:00,2022-07-20 16:00:00,2022-07-20,16
89.1,2022-07-20 16:54:00,88.0,2022-07-20 16:51:00,2022-07-20 21:00:00,2022-07-20 16:00:00,2022-07-20 17:00:00,2022-07-20,17
88.0,2022-07-20 17:54:00,87.1,2022-07-20 17:51:00,2022-07-20 22:00:00,2022-07-20 17:00:00,2022-07-20 18:00:00,2022-07-20,18
87.1,2022-07-20 18:54:00,84.0,2022-07-20 18:51:00,2022-07-20 23:00:00,2022-07-20 18:00:00,2022-07-20 19:00:00,2022-07-20,19
86.0,2022-07-20 19:54:00,81.0,2022-07-20 19:51:00,2022-07-21 00:00:00,2022-07-20 19:00:00,2022-07-20 20:00:00,2022-07-20,20
84.9,2022-07-20 20:54:00,80.1,2022-07-20 20:51:00,2022-07-21 01:00:00,2022-07-20 20:00:00,2022-07-20 21:00:00,2022-07-20,21
84.0,2022-07-20 21:54:00,82.0,2022-07-20 21:51:00,2022-07-21 02:00:00,2022-07-20 21:00:00,2022-07-20 22:00:00,2022-07-20,22
82.9,2022-07-20 22:54:00,81.0,2022-07-20 22:51:00,2022-07-21 03:00:00,2022-07-20 22:00:00,2022-07-20 23:00:00,2022-07-20,23
78.8,2022-07-20 23:54:00,80.1,2022-07-20 23:51:00,2022-07-21 04:00:00,2022-07-20 23:00:00,2022-07-21 00:00:00,2022-07-20,24
73.4,2022-07-21 00:54:00,79.0,2022-07-21 00:51:00,2022-07-21 05:00:00,2022-07-21 00:00:00,2022-07-21 01:00:00,2022-07-21,1
73.9,2022-07-21 01:54:00,77.0,2022-07-21 01:51:00,2022-07-21 06:00:00,2022-07-21 01:00:00,2022-07-21 02:00:00,2022-07-21,2
73.9,2022-07-21 02:54:00,75.9,2022-07-21 02:51:00,2022-07-21 07:00:00,2022-07-21 02:00:00,2022-07-21 03:00:00,2022-07-21,3
73.9,2022-07-21 03:54:00,75.9,2022-07-21 03:51:00,2022-07-21 08:00:00,2022-07-21 03:00:00,2022-07-21 04:00:00,2022-07-21,4
73.9,2022-07-21 04:54:00,75.9,2022-07-21 04:51:00,2022-07-21 09:00:00,2022-07-21 04:00:00,2022-07-21 05:00:00,2022-07-21,5
73.0,2022-07-21 05:54:00,75.9,2022-07-21 05:51:00,2022-07-21 10:00:00,2022-07-21 05:00:00,2022-07-21 06:00:00,2022-07-21,6
73.9,2022-07-21 06:54:00,77.0,2022-07-21 06:51:00,2022-07-21 11:00:00,2022-07-21 06:00:00,2022-07-21 07:00:00,2022-07-21,7
75.0,2022-07-21 07:54:00,80.1,2022-07-21 07:51:00,2022-07-21 12:00:00,2022-07-21 07:00:00,2022-07-21 08:00:00,2022-07-21,8
75.0,2022-07-21 08:54:00,82.0,2022-07-21 08:51:00,2022-07-21 13:00:00,2022-07-21 08:00:00,2022-07-21 09:00:00,2022-07-21,9
75.0,2022-07-21 09:54:00,84.0,2022-07-21 09:51:00,2022-07-21 14:00:00,2022-07-21 09:00:00,2022-07-21 10:00:00,2022-07-21,10
77.0,2022-07-21 10:54:00,84.9,2022-07-21 10:51:00,2022-07-21 15:00:00,2022-07-21 10:00:00,2022-07-21 11:00:00,2022-07-21,11
77.0,2022-07-21 11:54:00,86.0,2022-07-21 11:51:00,2022-07-21 16:00:00,2022-07-21 11:00:00,2022-07-21 12:00:00,2022-07-21,12
78.1,2022-07-21 12:54:00,87.1,2022-07-21 12:51:00,2022-07-21 17:00:00,2022-07-21 12:00:00,2022-07-21 13:00:00,2022-07-21,13
79.0,2022-07-21 13:54:00,89.1,2022-07-21 13:51:00,2022-07-21 18:00:00,2022-07-21 13:00:00,2022-07-21 14:00:00,2022-07-21,14
79.0,2022-07-21 14:54:00,86.0,2022-07-21 14:51:00,2022-07-21 19:00:00,2022-07-21 14:00:00,2022-07-21 15:00:00,2022-07-21,15
79.0,2022-07-21 15:54:00,84.9,2022-07-21 15:51:00,2022-07-21 20:00:00,2022-07-21 15:00:00,2022-07-21 16:00:00,2022-07-21,16
79.0,2022-07-21 16:54:00,84.9,2022-07-21 16:51:00,2022-07-21 21:00:00,2022-07-21 16:00:00,2022-07-21 17:00:00,2022-07-21,17
79.0,2022-07-21 17:54:00,84.0,2022-07-21 17:51:00,2022-07-21 22:00:00,2022-07-21 17:00:00,2022-07-21 18:00:00,2022-07-21,18
78.1,2022-07-21 18:54:00,88.0,2022-07-21 18:51:00,2022-07-21 23:00:00,2022-07-21 18:00:00,2022-07-21 19:00:00,2022-07-21,19
77.0,2022-07-21 19:54:00,89.1,2022-07-21 19:51:00,2022-07-22 00:00:00,2022-07-21 19:00:00,2022-07-21 20:00:00,2022-07-21,20
75.0,2022-07-21 20:54:00,87.1,2022-07-21 20:51:00,2022-07-22 01:00:00,2022-07-21 20:00:00,2022-07-21 21:00:00,2022-07-21,21
73.9,2022-07-21 21:54:00,91.0,2022-07-21 21:51:00,2022-07-22 02:00:00,2022-07-21 21:00:00,2022-07-21 22:00:00,2022-07-21,22
73.0,2022-07-21 22:54:00,86.0,2022-07-21 22:51:00,2022-07-22 03:00:00,2022-07-21 22:00:00,2022-07-21 23:00:00,2022-07-21,23
73.0,2022-07-21 23:54:00,84.9,2022-07-21 23:51:00,2022-07-22 04:00:00,2022-07-21 23:00:00,2022-07-22 00:00:00,2022-07-21,24
72.0,2022-07-22 00:54:00,82.0,2022-07-22 00:51:00,2022-07-22 05:00:00,2022-07-22 00:00:00,2022-07-22 01:00:00,2022-07-22,1
71.1,2022-07-22 01:54:00,81.0,2022-07-22 01:51:00,2022-07-22 06:00:00,2022-07-22 01:00:00,2022-07-22 02:00:00,2022-07-22,2
72.0,2022-07-22 02:54:00,79.0,2022-07-22 02:51:00,2022-07-22 07:00:00,2022-07-22 02:00:00,2022-07-22 03:00:00,2022-07-22,3
72.0,2022-07-22 03:54:00,81.0,2022-07-22 03:51:00,2022-07-22 08:00:00,2022-07-22 03:00:00,2022-07-22 04:00:00,2022-07-22,4
70.0,2022-07-22 04:54:00,80.1,2022-07-22 04:51:00,2022-07-22 09:00:00,2022-07-22 04:00:00,2022-07-22 05:00:00,2022-07-22,5
69.1,2022-07-22 05:54:00,80.1,2022-07-22 05:51:00,2022-07-22 10:00:00,2022-07-22 05:00:00,2022-07-22 06:00:00,2022-07-22,6
71.1,2022-07-22 06:54:00,82.9,2022-07-22 06:51:00,2022-07-22 11:00:00,2022-07-22 06:00:00,2022-07-22 07:00:00,2022-07-22,7
73.9,2022-07-22 07:54:00,86.0,2022-07-22 07:51:00,2022-07-22 12:00:00,2022-07-22 07:00:00,2022-07-22 08:00:00,2022-07-22,8
75.9,2022-07-22 08:54:00,88.0,2022-07-22 08:51:00,2022-07-22 13:00:00,2022-07-22 08:00:00,2022-07-22 09:00:00,2022-07-22,9
77.0,2022-07-22 09:54:00,91.0,2022-07-22 09:51:00,2022-07-22 14:00:00,2022-07-22 09:00:00,2022-07-22 10:00:00,2022-07-22,10
77.0,2022-07-22 10:54:00,91.9,2022-07-22 10:51:00,2022-07-22 15:00:00,2022-07-22 10:00:00,2022-07-22 11:00:00,2022-07-22,11
79.0,2022-07-22 11:54:00,91.9,2022-07-22 11:51:00,2022-07-22 16:00:00,2022-07-22 11:00:00,2022-07-22 12:00:00,2022-07-22,12
79.0,2022-07-22 12:54:00,93.0,2022-07-22 12:51:00,2022-07-22 17:00:00,2022-07-22 12:00:00,2022-07-22 13:00:00,2022-07-22,13
81.0,2022-07-22 13:54:00,95.0,2022-07-22 13:51:00,2022-07-22 18:00:00,2022-07-22 13:00:00,2022-07-22 14:00:00,2022-07-22,14
80.1,2022-07-22 14:54:00,93.0,2022-07-22 14:51:00,2022-07-22 19:00:00,2022-07-22 14:00:00,2022-07-22 15:00:00,2022-07-22,15
81.0,2022-07-22 15:54:00,91.9,2022-07-22 15:51:00,2022-07-22 20:00:00,2022-07-22 15:00:00,2022-07-22 16:00:00,2022-07-22,16
81.0,2022-07-22 16:54:00,90.0,2022-07-22 16:51:00,2022-07-22 21:00:00,2022-07-22 16:00:00,2022-07-22 17:00:00,2022-07-22,17
79.0,2022-07-22 17:54:00,84.9,2022-07-22 17:51:00,2022-07-22 22:00:00,2022-07-22 17:00:00,2022-07-22 18:00:00,2022-07-22,18
79.0,2022-07-22 18:54:00,82.9,2022-07-22 18:51:00,2022-07-22 23:00:00,2022-07-22 18:00:00,2022-07-22 19:00:00,2022-07-22,19
78.1,2022-07-22 19:54:00,84.9,2022-07-22 19:51:00,2022-07-23 00:00:00,2022-07-22 19:00:00,2022-07-22 20:00:00,2022-07-22,20
75.9,2022-07-22 20:54:00,82.9,2022-07-22 20:51:00,2022-07-23 01:00:00,2022-07-22 20:00:00,2022-07-22 21:00:00,2022-07-22,21
73.9,2022-07-22 21:54:00,82.9,2022-07-22 21:51:00,2022-07-23 02:00:00,2022-07-22 21:00:00,2022-07-22 22:00:00,2022-07-22,22
73.9,2022-07-22 22:54:00,80.1,2022-07-22 22:51:00,2022-07-23 03:00:00,2022-07-22 22:00:00,2022-07-22 23:00:00,2022-07-22,23
73.0,2022-07-22 23:54:00,79.0,2022-07-22 23:51:00,2022-07-23 04:00:00,2022-07-22 23:00:00,2022-07-23 00:00:00,2022-07-22,24
73.9,2022-07-23 00:54:00,79.0,2022-07-23 00:51:00,2022-07-23 05:00:00,2022-07-23 00:00:00,2022-07-23 01:00:00,2022-07-23,1
73.9,2022-07-23 01:54:00,79.0,2022-07-23 01:51:00,2022-07-23 06:00:00,2022-07-23 01:00:00,2022-07-23 02:00:00,2022-07-23,2
73.0,2022-07-23 02:54:00,79.0,2022-07-23 02:51:00,2022-07-23 07:00:00,2022-07-23 02:00:00,2022-07-23 03:00:00,2022-07-23,3
73.9,2022-07-23 03:54:00,79.0,2022-07-23 03:51:00,2022-07-23 08:00:00,2022-07-23 03:00:00,2022-07-23 04:00:00,2022-07-23,4
73.0,2022-07-23 04:54:00,80.1,2022-07-23 04:51:00,2022-07-23 09:00:00,2022-07-23 04:00:00,2022-07-23 05:00:00,2022-07-23,5
70.0,2022-07-23 05:54:00,81.0,2022-07-23 05:51:00,2022-07-23 10:00:00,2022-07-23 05:00:00,2022-07-23 06:00:00,2022-07-23,6
72.0,2022-07-23 06:54:00,82.9,2022-07-23 06:51:00,2022-07-23 11:00:00,2022-07-23 06:00:00,2022-07-23 07:00:00,2022-07-23,7
73.9,2022-07-23 07:54:00,84.9,2022-07-23 07:51:00,2022-07-23 12:00:00,2022-07-23 07:00:00,2022-07-23 08:00:00,2022-07-23,8
78.1,2022-07-23 08:54:00,88.0,2022-07-23 08:51:00,2022-07-23 13:00:00,2022-07-23 08:00:00,2022-07-23 09:00:00,2022-07-23,9
79.0,2022-07-23 09:54:00,91.0,2022-07-23 09:51:00,2022-07-23 14:00:00,2022-07-23 09:00:00,2022-07-23 10:00:00,2022-07-23,10
82.0,2022-07-23 10:54:00,91.9,2022-07-23 10:51:00,2022-07-23 15:00:00,2022-07-23 10:00:00,2022-07-23 11:00:00,2022-07-23,11
82.9,2022-07-23 11:54:00,93.0,2022-07-23 11:51:00,2022-07-23 16:00:00,2022-07-23 11:00:00,2022-07-23 12:00:00,2022-07-23,12
84.9,2022-07-23 12:54:00,93.9,2022-07-23 12:51:00,2022-07-23 17:00:00,2022-07-23 12:00:00,2022-07-23 13:00:00,2022-07-23,13
84.9,2022-07-23 13:54:00,95.0,2022-07-23 13:51:00,2022-07-23 18:00:00,2022-07-23 13:00:00,2022-07-23 14:00:00,2022-07-23,14
86.0,2022-07-23 14:54:00,95.0,2022-07-23 14:51:00,2022-07-23 19:00:00,2022-07-23 14:00:00,2022-07-23 15:00:00,2022-07-23,15
84.9,2022-07-23 15:54:00,91.9,2022-07-23 15:51:00,2022-07-23 20:00:00,2022-07-23 15:00:00,2022-07-23 16:00:00,2022-07-23,16
82.0,2022-07-23 16:54:00,91.9,2022-07-23 16:51:00,2022-07-23 21:00:00,2022-07-23 16:00:00,2022-07-23 17:00:00,2022-07-23,17
80.1,2022-07-23 17:54:00,88.0,2022-07-23 17:51:00,2022-07-23 22:00:00,2022-07-23 17:00:00,2022-07-23 18:00:00,2022-07-23,18
80.1,2022-07-23 18:54:00,84.0,2022-07-23 18:51:00,2022-07-23 23:00:00,2022-07-23 18:00:00,2022-07-23 19:00:00,2022-07-23,19
78.1,2022-07-23 19:54:00,82.0,2022-07-23 19:51:00,2022-07-24 00:00:00,2022-07-23 19:00:00,2022-07-23 20:00:00,2022-07-23,20
75.9,2022-07-23 20:54:00,80.1,2022-07-23 20:51:00,2022-07-24 01:00:00,2022-07-23 20:00:00,2022-07-23 21:00:00,2022-07-23,21
75.0,2022-07-23 21:54:00,79.0,2022-07-23 21:51:00,2022-07-24 02:00:00,2022-07-23 21:00:00,2022-07-23 22:00:00,2022-07-23,22
73.9,2022-07-23 22:54:00,78.1,2022-07-23 22:51:00,2022-07-24 03:00:00,2022-07-23 22:00:00,2022-07-23 23:00:00,2022-07-23,23
73.0,2022-07-23 23:54:00,78.1,2022-07-23 23:51:00,2022-07-24 04:00:00,2022-07-23 23:00:00,2022-07-24 00:00:00,2022-07-23,24
73.0,2022-07-24 00:54:00,79.0,2022-07-24 00:51:00,2022-07-24 05:00:00,2022-07-24 00:00:00,2022-07-24 01:00:00,2022-07-24,1
71.1,2022-07-24 01:54:00,78.1,2022-07-24 01:51:00,2022-07-24 06:00:00,2022-07-24 01:00:00,2022-07-24 02:00:00,2022-07-24,2
71.1,2022-07-24 02:54:00,77.0,2022-07-24 02:51:00,2022-07-24 07:00:00,2022-07-24 02:00:00,2022-07-24 03:00:00,2022-07-24,3
69.1,2022-07-24 03:54:00,75.9,2022-07-24 03:51:00,2022-07-24 08:00:00,2022-07-24 03:00:00,2022-07-24 04:00:00,2022-07-24,4
71.1,2022-07-24 04:54:00,77.0,2022-07-24 04:51:00,2022-07-24 09:00:00,2022-07-24 04:00:00,2022-07-24 05:00:00,2022-07-24,5
71.1,2022-07-24 05:54:00,78.1,2022-07-24 05:51:00,2022-07-24 10:00:00,2022-07-24 05:00:00,2022-07-24 06:00:00,2022-07-24,6
71.1,2022-07-24 06:54:00,78.1,2022-07-24 06:51:00,2022-07-24 11:00:00,2022-07-24 06:00:00,2022-07-24 07:00:00,2022-07-24,7
75.0,2022-07-24 07:54:00,82.0,2022-07-24 07:51:00,2022-07-24 12:00:00,2022-07-24 07:00:00,2022-07-24 08:00:00,2022-07-24,8
75.9,2022-07-24 08:54:00,84.9,2022-07-24 08:51:00,2022-07-24 13:00:00,2022-07-24 08:00:00,2022-07-24 09:00:00,2022-07-24,9
75.0,2022-07-24 09:54:00,89.1,2022-07-24 09:51:00,2022-07-24 14:00:00,2022-07-24 09:00:00,2022-07-24 10:00:00,2022-07-24,10
73.9,2022-07-24 10:54:00,90.0,2022-07-24 10:51:00,2022-07-24 15:00:00,2022-07-24 10:00:00,2022-07-24 11:00:00,2022-07-24,11
78.1,2022-07-24 11:54:00,93.0,2022-07-24 11:51:00,2022-07-24 16:00:00,2022-07-24 11:00:00,2022-07-24 12:00:00,2022-07-24,12
80.1,2022-07-24 12:54:00,95.0,2022-07-24 12:51:00,2022-07-24 17:00:00,2022-07-24 12:00:00,2022-07-24 13:00:00,2022-07-24,13
81.0,2022-07-24 13:54:00,91.9,2022-07-24 13:51:00,2022-07-24 18:00:00,2022-07-24 13:00:00,2022-07-24 14:00:00,2022-07-24,14
81.0,2022-07-24 14:54:00,91.0,2022-07-24 14:51:00,2022-07-24 19:00:00,2022-07-24 14:00:00,2022-07-24 15:00:00,2022-07-24,15
82.9,2022-07-24 15:54:00,90.0,2022-07-24 15:51:00,2022-07-24 20:00:00,2022-07-24 15:00:00,2022-07-24 16:00:00,2022-07-24,16
82.0,2022-07-24 16:54:00,88.0,2022-07-24 16:51:00,2022-07-24 21:00:00,2022-07-24 16:00:00,2022-07-24 17:00:00,2022-07-24,17
82.0,2022-07-24 17:54:00,84.9,2022-07-24 17:51:00,2022-07-24 22:00:00,2022-07-24 17:00:00,2022-07-24 18:00:00,2022-07-24,18
84.0,2022-07-24 18:54:00,84.0,2022-07-24 18:51:00,2022-07-24 23:00:00,2022-07-24 18:00:00,2022-07-24 19:00:00,2022-07-24,19
81.0,2022-07-24 19:54:00,82.9,2022-07-24 19:51:00,2022-07-25 00:00:00,2022-07-24 19:00:00,2022-07-24 20:00:00,2022-07-24,20
78.1,2022-07-24 20:54:00,82.0,2022-07-24 20:51:00,2022-07-25 01:00:00,2022-07-24 20:00:00,2022-07-24 21:00:00,2022-07-24,21
